,date_time,All Items - Index (1982-1984=100),All Items - Pct_Change (Yearly),All Items - Pct_Change (Monthly)
812,2014-09-01,237.477,1.6840509711232077,0.007159100480080838
813,2014-10-01,237.43,1.6095417021513292,-0.019791390324119806
814,2014-11-01,236.983,1.231524989320798,-0.18826601524659647
815,2014-12-01,236.252,0.6531213919623191,-0.30846094445592387
816,2015-01-01,234.747,-0.22993097820542818,-0.6370316441765556
817,2015-02-01,235.342,-0.08703146293520536,0.25346436802173855
818,2015-03-01,235.976,-0.022031284423873476,0.26939517808124425
819,2015-04-01,236.222,-0.10403098939391064,0.10424788961589382
820,2015-05-01,237.001,0.03503321824429584,0.3297745341246827
821,2015-06-01,237.657,0.1795718097550525,0.27679208104607333
822,2015-07-01,238.034,0.22568611104094582,0.15863197801873063
823,2015-08-01,238.033,0.2413037985344868,-0.000420108051790713
824,2015-09-01,237.498,0.008842961634170088,-0.22475875193775918
825,2015-10-01,237.733,0.12761656067050708,0.09894820166906904
826,2015-11-01,238.017,0.4363182169185187,0.11946174910508756
827,2015-12-01,237.761,0.6387247515364791,-0.10755534268560574
828,2016-01-01,237.652,1.2375025026943876,-0.04584435630738959
829,2016-02-01,237.336,0.8472775790126619,-0.13296753235823022
830,2016-03-01,238.08,0.8916160965521946,0.31347962382444194
831,2016-04-01,238.992,1.1726257503534843,0.38306451612901693
832,2016-05-01,239.557,1.0784764621246223,0.23640958693178504
833,2016-06-01,240.222,1.0792865347959424,0.2775957287827202
834,2016-07-01,240.101,0.8683633430518256,-0.05037007434789409
835,2016-08-01,240.545,1.0553158595656864,0.18492217858316895
836,2016-09-01,241.176,1.5486446201652182,0.26232097944252075
837,2016-10-01,241.741,1.685924966243646,0.23426874979268764
838,2016-11-01,242.026,1.6843334719788938,0.11789477167711837
839,2016-12-01,242.637,2.0507989115119862,0.2524522158776188
840,2017-01-01,243.618,2.5103933482571117,0.4043076694815628
841,2017-02-01,244.006,2.8103616813294208,0.15926573570097524
842,2017-03-01,243.892,2.44119623655914,-0.04672016261895173
843,2017-04-01,244.193,2.176223471915395,0.12341528217407749
844,2017-05-01,244.004,1.8563431667619756,-0.07739779600562935
845,2017-06-01,244.163,1.640565809959127,0.0651628661825221
846,2017-07-01,244.243,1.7251073506566073,0.03276499715354486
847,2017-08-01,245.183,1.92812155729698,0.38486261632881824
848,2017-09-01,246.435,2.1805652303711787,0.5106389920997767
849,2017-10-01,246.626,2.020757753132485,0.07750522450138408
850,2017-11-01,247.284,2.172493864295566,0.2668007428251684
851,2017-12-01,247.805,2.129930719552253,0.21068892447551058
852,2018-01-01,248.859,2.151318868063945,0.42533443635115464
853,2018-02-01,249.529,2.263468931091861,0.26922876006090224
854,2018-03-01,249.577,2.3309497646499366,0.0192362410782021
855,2018-04-01,250.227,2.4709963021052994,0.2604406656061986
856,2018-05-01,250.792,2.781921607842497,0.2257949781598212
857,2018-06-01,251.018,2.8075506935940187,0.09011451720948305
858,2018-07-01,251.214,2.854124785561929,0.07808204989283585
859,2018-08-01,251.663,2.6429238568742575,0.17873207703393845
860,2018-09-01,252.182,2.332055105808828,0.2062281702117419
861,2018-10-01,252.772,2.492032470218053,0.2339580144498754
862,2018-11-01,252.594,2.147328577667773,-0.07041919199911595
863,2018-12-01,252.767,2.0023809043401064,0.06848935445813442
864,2019-01-01,252.718,1.5506772911568323,-0.01938544192873204
865,2019-02-01,253.322,1.520063800199578,0.2390015748779284
866,2019-03-01,254.202,1.8531355052749277,0.34738396191409393
867,2019-04-01,255.211,1.9917914533603476,0.3969284269990103
868,2019-05-01,255.29,1.793518134549732,0.03095477859496043
869,2019-06-01,255.159,1.6496824928889486,-0.051314191703555334
870,2019-07-01,255.685,1.779757497591694,0.20614597172743387
871,2019-08-01,256.059,1.7467804166683365,0.14627373526019394
872,2019-09-01,256.511,1.7166173636500748,0.17652181723744054
873,2019-10-01,257.244,1.769183295618193,0.2857577257895372
874,2019-11-01,257.803,2.062202585967987,0.2173034162118226
875,2019-12-01,258.616,2.313988772268538,0.31535707497585275
876,2020-01-01,259.037,2.500415482870233,0.16278961858509078
877,2020-02-01,259.248,2.3393151798896117,0.08145554496077345
878,2020-03-01,258.124,1.5428674833400269,-0.43356168610749757
879,2020-04-01,256.092,0.34520455622992774,-0.7872185461251346
880,2020-05-01,255.868,0.22640918171490387,-0.08746856598409458
881,2020-06-01,256.986,0.716024126133119,0.43694404927541175
882,2020-07-01,258.278,1.014138490721006,0.5027511226292525
883,2020-08-01,259.411,1.3090732995129972,0.43867460643183254
884,2020-09-01,260.029,1.3714811450580955,0.23823199478818502
885,2020-10-01,260.286,1.182534869617946,0.09883512992781007
886,2020-11-01,260.813,1.1675581742648378,0.20246959114205154
887,2020-12-01,262.035,1.3220373062765134,0.4685349273234163
888,2021-01-01,262.65,1.39478144048919,0.23470147117750084
889,2021-02-01,263.638,1.693359254459037,0.3761660003807288
890,2021-03-01,264.914,2.63051866544759,0.4839969958807089
891,2021-04-01,266.67,4.130546834731286,0.6628566251689394
892,2021-05-01,268.444,4.915034314568456,0.6652416844789455
893,2021-06-01,270.559,5.281610671398451,0.7878738209831537
894,2021-07-01,271.764,5.221505509567215,0.44537420673493866
895,2021-08-01,272.87,5.188291938275547,0.4069707540365952
896,2021-09-01,274.028,5.383630287391039,0.4243779088943578
897,2021-10-01,276.522,6.237753855374462,0.9101259725283528
898,2021-11-01,278.711,6.862387994463481,0.7916187500452088
899,2021-12-01,280.887,7.194458755509747,0.7807370358543286
900,2022-01-01,282.599,7.595278888254331,0.6094977695656922
